stem,group,view,width,height,mean_luma,std_luma,entropy,sharpness,dynamic_range,dark_fraction,white_fraction,mean_saturation,crack_bbox_fraction,objects_0,objects_1,objects_2,phash,dhash,cluster,quality,reject_reasons,selected
TRM_WCBR4QD_2_P_png.rf.7fe8a550ab6d5867f146e7fd3173fdde,TRM_WCBR4QD,2,347,347,115.70912170410156,69.14186042185511,7.803759961390977,287.39358974900097,209.0,0.0196685791015625,0.0001220703125,127.20535278320312,0.9884975375594847,6,4,2,b966ccdd66318e09,76cfef4b5bfad2f3,211,0.9456803083167452,,1
TRCI_N2SDNLV_4_P_png.rf.e0758917abdd3399eba69963fa1de85d,TRCI_N2SDNLV,4,312,312,138.85247802734375,73.39727910349866,7.144751450149321,359.7063544159755,221.0,0.118194580078125,0.0,115.69815063476562,0.9872103057199212,4,0,1,da2d0b95959acacc,780fb34c2664a1c9,226,0.9409381039098211,,1
TRFI_2D6M27L_5_P_png.rf.9b1d9b509f1faca7ae81562a25b8e0eb,TRFI_2D6M27L,5,640,640,105.62998962402344,64.78627024809025,7.642448594582417,1310.056923337048,197.0,0.0054168701171875,3.0517578125e-05,41.79229736328125,0.99687744140625,36,11,11,d9b320cd876793c4,3030303070383030,179,0.9385890236240313,,1
TRF_TTLPY1C_5_P_png.rf.8d5085dd3746b691c0dfd0bdbf465b41,TRF_TTLPY1C,5,640,640,120.42630004882812,67.15607277676135,7.414461903951309,923.3711620175745,183.0,0.000946044921875,0.0,25.797378540039062,0.99687744140625,0,8,32,a05a670dc6aaee56,639a2dd588f69bc6,38,0.93490040749323,,1
DSCO6DV_4_P_png.rf.201b35e3063db07170c6354ee8959067,DSCO6DV,4,636,636,128.5918731689453,58.70264839185122,7.268982778129738,886.4194513773546,200.0,0.08404541015625,0.0,51.51402282714844,0.996857818124283,3,0,1,a633990e97cb07d2,6e1c8d6fef6fe1a0,215,0.9344812326205976,,1
TRC_8FBC5A4_3_P_png.rf.66b09d55fe6154d218b0e0edf7843cd8,TRC_8FBC5A4,3,640,640,140.6908416748047,61.1866377888856,7.396951982295092,1606.9423609839287,190.0,0.0413818359375,0.0,54.10014343261719,0.99687744140625,0,4,4,bcc78c98724ee398,a3f615051c32b61e,75,0.9341358700738275,,1
TRFI_Q3Q52EK_5_P_png.rf.c0266d026c3434bbf6c568acd71e2279,TRFI_Q3Q52EK,5,456,456,115.18092346191406,65.17005762140836,7.264732428837462,538.2909723734483,168.0,0.0032196044921875,0.0,87.50505065917969,0.9934306709756848,24,8,4,e8eaa2295602abfd,8f86860206820606,183,0.9328465321478479,,1
TRFI_E8M67RV_6_P_png.rf.51aa1888bbefaf6add67c211921ab0fc,TRFI_E8M67RV,6,584,584,126.93574523925781,61.569100666228536,7.606559623911027,2781.2872413934674,174.0,0.0003662109375,0.0,52.8883056640625,0.9965782745355602,37,0,8,91d2baeaa690a557,293992b252b21232,182,0.931982340618255,,1
TRFI_X10PSM5_5_P_png.rf.d043f559d7f605e8ce78fd9b64e447a8,TRFI_X10PSM5,5,444,444,139.30096435546875,67.9951562591394,7.395153394398255,521.9911873617675,181.0,0.006134033203125,0.0,29.6429443359375,0.9955005681357033,24,7,9,826d0cc791ec536f,a3c317a9d8d8ed98,191,0.9295306512575037,,1
TRM_2FW0WS4_2_P_png.rf.ae915a42be5374c89c9c97f5c18ae35b,TRM_2FW0WS4,2,372,372,121.95536804199219,64.20475374626248,7.7615321242580375,340.08492623618804,202.0,0.024444580078125,0.0,45.148040771484375,0.9892689906347555,3,7,1,cc93c5cd6e60f548,d0f0d0232132b125,46,0.9270415402640577,,1
TRM_N8ET1M5_3_P_png.rf.55f74ab89142cc4f7c76fdfe1f5736d2,TRM_N8ET1M5,3,480,480,121.35969543457031,60.269913404996,7.7795750515237945,706.8945214748383,191.0,0.0331573486328125,0.001617431640625,42.345245361328125,0.8586241319444445,1,6,6,9dd0e0b062b1e72f,9cf051302b7e57ad,171,0.9270338154786315,,1
TRM_J8IELU0_4_P_png.rf.35f50cde2281412ea3d4a80510a1f0ab,TRM_J8IELU0,4,128,128,108.46380615234375,75.4479293779973,7.356831126655041,260.2063293457031,216.0,0.21240234375,0.0,111.212890625,0.96893310546875,2,0,1,bb3b5f4e25904a25,3118189a8f619c78,234,0.9263811767039123,,1
TRM_9CSCO7Z_3_P_png.rf.88fec263551ebfb786098ecadc4ea83c,TRM_9CSCO7Z,3,322,322,161.58175659179688,62.82907629098527,7.694092579090982,601.5115612891968,207.0,0.0251617431640625,0.0174560546875,125.724365234375,0.46765171096794106,4,2,1,98c258aee39eb718,39b1f048597eb190,112,0.9256163283354191,,1
TRFI_2D6M27L_6_P_png.rf.6d0a4e38a20a1bbf73c16c80df3c7472,TRFI_2D6M27L,6,552,552,116.34164428710938,66.04466476948095,7.651617699810967,782.2060255424585,195.0,0.0003509521484375,0.0,40.80879211425781,0.5265044108380592,28,0,8,c07635cf18c6da47,e5c7e7e7e3e3c7e3,113,0.9251332294721318,,1
BGSL58J_2_P_png.rf.ce6c267445cb2210eb73fb19f0810a53,BGSL58J,2,348,348,136.370361328125,71.75646566997021,7.698049366406829,327.75324315484613,216.0,0.0433197021484375,9.1552734375e-05,37.41729736328125,0.9942611309287884,3,2,1,b84e6b5996461cb5,218b76ac18111f79,186,0.9222997651938312,,1
STCI_FP1PJHH_3_P_png.rf.04d4032c462256272e271450718e9144,STCI_FP1PJHH,3,328,328,129.593994140625,67.59685716220095,7.461780180913777,278.3327331542969,214.0,0.104888916015625,0.0,44.28581237792969,0.987832763236169,3,0,1,ee704f19d09f2195,0a02062dc863694d,105,0.9218810429045972,,1
VOFI0NY_3_P_png.rf.4ecebddd43a48240fea9d906181c5a1e,VOFI0NY,3,444,444,143.3389892578125,68.24924041153746,7.341710058667541,511.01722606644034,179.0,0.017547607421875,0.0,30.896514892578125,0.9865118496875254,4,4,1,e9cd4df1043414fb,a252125ed9945274,54,0.918541057873659,,1
TRM_OGLIIUJ_2_P_png.rf.b771e84805dcbf953612b160ebf71002,TRM_OGLIIUJ,2,624,624,107.91921997070312,59.833198159786456,7.5801663793967,748.9294208548963,189.0,0.03668212890625,0.0,50.65850830078125,0.9967974400065747,2,5,1,aeb11b0e3799e8c4,7c7f99bee6537149,91,0.9182227004308199,,1
TRCI_QR42I37_3_P_png.rf.406be9e4b11916f2cf82b6304709bc2e,TRCI_QR42I37,3,484,484,137.06845092773438,68.83869200607468,7.326083681343706,385.3543070962187,187.0,0.0165557861328125,0.0,36.76216125488281,0.9958720374291372,0,6,1,bc7178d780809f1f,381d7bb1e02c3627,162,0.9163140523835095,,1
TRM_3W5Q1EG_5_P_png.rf.f1b778e799ebd3145896842d03236b7b,TRM_3W5Q1EG,5,468,468,152.41773986816406,57.2945011257387,7.700977318221279,903.919293067418,191.0,0.0249176025390625,0.003570556640625,78.25703430175781,0.931765468624443,2,6,5,dc25b7eac9d0881d,8f24f6a233253c78,249,0.9160311078806533,,1
TRCI_DBT08XP_4_P_png.rf.5554179cbbe83347a8dd3e8c988b95b2,TRCI_DBT08XP,4,353,353,120.35774230957031,57.62167563710751,7.599926618050832,309.2912339232862,195.0,0.037139892578125,0.0,97.52972412109375,0.9943423027229172,1,0,1,d6d52ad42b33952a,462042544434a567,32,0.9153806764196228,,1
TRM_KZTWN8N_1_P_png.rf.b2c63869e884a7f90968dcd822b3d6db,TRM_KZTWN8N,1,483,483,102.30584716796875,62.80653826449608,7.580311550769251,723.9901483410504,205.0,0.0461883544921875,0.0,22.238555908203125,0.871897089018342,2,2,2,bdac272213a5fc4c,5f6a3357799c061a,2,0.914048855493994,,1
TRC_4U3219L_4_P_png.rf.d7574852bacc26da671b59ebf76b66a1,TRC_4U3219L,4,304,304,119.73606872558594,95.1571009830799,7.231772197949051,201.28063943888992,235.0,0.1246337890625,0.001495361328125,121.9405517578125,0.9934318732686981,2,1,1,b26eea4a5919343e,01050e1c1d1d191d,146,0.9134459298111332,,1
TRM_KBRERKR_3_P_png.rf.5e4c04a199ae13cd036e7377bda1a258,TRM_KBRERKR,3,388,388,136.8780975341797,64.17406219655557,7.683640080092358,735.4283269231673,188.0,0.011444091796875,0.00091552734375,37.4298095703125,0.4781459241152088,4,10,3,b5b86e7665156342,24359b5ae4456866,70,0.9122429354215431,,1
MC_TKX3CMK_3_P_png.rf.c96b7fceddd62ec4a62fd3ea14b31cd5,MC_TKX3CMK,3,140,140,120.39424133300781,86.48171900797914,7.379453999997001,209.0721280721482,242.0,0.2070770263671875,0.0152587890625,77.15568542480469,0.9715816326530613,1,2,1,ae499be2ce595017,21233286878d1d35,230,0.9111385645717043,,1
TRF_HC5BC7E_5_P_png.rf.9a8565c552da7f9443d4151686cae9d7,TRF_HC5BC7E,5,635,635,108.37351989746094,63.71566309766436,7.383207291511102,901.9476623078808,174.0,0.003387451171875,0.0,31.565811157226562,0.9968528737057474,0,7,32,f0fa751d9a1a8e06,098a01d9c8e29b0e,38,0.909980072406425,,1
TRFI_X10PSM5_6_P_png.rf.078989fac50008fcb58d77d6634ebe88,TRFI_X10PSM5,6,432,432,144.36888122558594,67.53690253924525,7.369364768759514,434.2903291916009,181.0,0.00787353515625,0.0,31.408599853515625,0.9468771433470508,23,6,9,953f5c90c4ff442a,72384e52ccdc50aa,191,0.9097849214328187,,1
TRF_1VFFOHR_5_P_png.rf.120f493c93ec24cdb596fc17e8f3eaab,TRF_1VFFOHR,5,640,640,148.2455596923828,63.1563842358712,7.529494904921654,895.3719963431358,180.0,9.1552734375e-05,0.0,22.328216552734375,0.99687744140625,0,0,48,ebc5b429e5598c29,538e2a82571511d4,29,0.9087246383550461,,1
BW_STCI_ZL2LX4S_3_P_png.rf.c0767d2783edef4f2076280401da98c3,BW_STCI_ZL2LX4S,3,400,400,147.54220581054688,64.30030928265693,7.19563558257573,568.7037827968597,206.0,0.0707550048828125,0.0,0.0,0.9900187500000001,3,1,1,caad949236333736,a6338b4351d9c9a0,244,0.9085172244143317,,1
TRM_0G688TS_5_P_png.rf.49a9dbd1ebd4eff834c2910c2f80596e,TRM_0G688TS,5,437,437,144.86412048339844,62.473372134405246,7.638856872969287,584.721013383707,178.0,0.0057830810546875,0.000518798828125,32.812957763671875,0.8835570171074887,3,7,2,df61264218a6f6ad,8292063850686d3c,249,0.9081635794307267,,1
TRM_WKS0678_1_P_png.rf.602b02e5f199b589adbb2427c6688125,TRM_WKS0678,1,640,640,129.76666259765625,55.930525572925724,7.472659151099797,2618.267905469751,159.0,0.0039825439453125,0.0,80.71487426757812,0.99687744140625,0,0,18,c20eeb6ae25b18e9,555558aaadd54aaa,95,0.9076910087231562,,1
TRCI_W4FCCJL_4_P_png.rf.04d849d64790ea45f9915b19bdcf77cf,TRCI_W4FCCJL,4,320,320,115.03656005859375,66.75149504765037,7.633789468217555,219.3783857487142,202.0,0.0998382568359375,0.0,72.92936706542969,0.99064453125,2,1,1,ea892dd5b5609d70,93b3b1c98990851f,183,0.9072625041989063,,1
TRM_UHUZLRQ_1_P_png.rf.9d7948394c3d9116816e576c5e9815d4,TRM_UHUZLRQ,1,484,484,101.03572082519531,60.225268262411944,7.547181423831779,726.742657383671,183.0,0.0103912353515625,0.0,52.66265869140625,0.9958720374291372,15,2,4,d17b6aa907122f5a,d92829d4d2f2b4f4,201,0.9072015005415321,,1
BM_5V4J4JL_2_P_png.rf.45b2fa6da050d8d9754716abe3cecea3,BM_5V4J4JL,2,560,560,123.35284423828125,53.5944969127632,7.4526369077788015,685.3163532232866,154.0,0.0189056396484375,0.0,116.57281494140625,0.9964317602040816,6,4,2,e2b36f49844693b9,cb074f84b7a1e7e5,112,0.9068431671790547,,1
UYN7600_2_P_png.rf.5eaa678c47899a138182a838539956b0,UYN7600,2,288,288,146.0479736328125,56.49582422687117,7.596607711869229,330.67927845939994,199.0,0.0310516357421875,0.0,95.53616333007812,0.9896074459876544,4,0,1,b5ae626a366a351a,cd6692562e4a1c8c,166,0.9059120843470508,,1
TRCI_AIK3UBI_3_P_png.rf.1bd91f91aaeab50666372f7aa720aff2,TRCI_AIK3UBI,3,384,384,135.62513732910156,86.90999057778626,7.064562156889034,389.5159395521041,218.0,0.0556182861328125,0.0,32.942108154296875,0.9896036783854167,0,3,1,bf8f4fb360893680,6b7d7e3b1f1f7d7e,96,0.9039571437606612,,1
TRC_V1K7PF6_3_P_png.rf.731829558fa9f98fa6ea77cc9b042d19,TRC_V1K7PF6,3,640,640,160.53292846679688,58.78903433091734,7.373629176806171,795.6126989012118,207.0,0.0335235595703125,0.0,39.52241516113281,0.99687744140625,0,2,2,a4595ccbc73233b8,9294becf864766e6,222,0.9036429846374483,,1
TRC_UF2EB9I_4_P_png.rf.ab2a6bb108f86bdbd5ff8233b9b45534,TRC_UF2EB9I,4,640,640,164.99693298339844,65.50309971861431,7.143603015407372,1025.6451261804905,215.0,0.04949951171875,0.0,39.31440734863281,0.99687744140625,0,2,2,9f60629f8fdc3822,d9599d686c6a6c6f,129,0.9026365964220908,,1
TRFI_Q3Q52EK_6_P_png.rf.aeb1dd4e58c9bfaee0a077dd3dfb634a,TRFI_Q3Q52EK,6,492,492,111.853271484375,64.22849766570205,7.2262105635564,392.447641182458,167.0,0.002044677734375,0.0,88.4327392578125,0.9939107013021349,21,6,4,a9bff5500257f620,079b8baf9bbb939f,183,0.9016724408584692,,1
TRMI_QXEIBSO_1_P_png.rf.995f09509bdb916a76e85ae5e3b7ef4c,TRMI_QXEIBSO,1,360,360,130.7992706298828,55.032973570487826,7.310275657977862,581.7262749576475,174.0,0.0374908447265625,0.0,63.93913269042969,0.8975000000000001,9,4,2,8b765a077826d897,425955554a624751,124,0.899782773986363,,1
LC_TRCI_QR42I37_3_P_png.rf.d34764192994a58aec7615b9532de23a,LC_TRCI_QR42I37,3,484,484,139.28074645996094,68.20399747368947,7.3360878967935745,377.0803655050695,186.0,0.01605224609375,0.0,6.49072265625,0.9958720374291372,0,6,1,a9c9293dd522cab5,1b93cbf8722147c3,196,0.8992544897966176,,1
TRCI_HFSO0XE_3_P_png.rf.672dc4f4713fb18c87efae524821c7a7,TRCI_HFSO0XE,3,324,324,129.2400665283203,75.4546667793949,7.365574179394412,138.745342788985,229.0,0.1023712158203125,0.0,93.61335754394531,0.987682898948331,0,2,1,b78741308e53b97c,cc5e4f6f3f1e0c43,234,0.8981579173386407,,1
TRCI_ATXZ8GK_4_P_png.rf.1375bb84249264c7b4a639486ba31705,TRCI_ATXZ8GK,4,332,332,149.1033935546875,75.50891378016989,7.275466822619655,308.5233233922627,212.0,0.0465850830078125,0.0,40.472076416015625,0.9939849760487733,5,0,3,eada296dc935e10a,6bb9999861873ec3,196,0.8964157425770322,,1
TRM_E7P10LQ_3_P_png.rf.27b15fe753d9cce97dc1f5642a460647,TRM_E7P10LQ,3,424,424,112.57914733886719,57.69715471081864,7.510775425636713,302.19111014693044,190.0,0.0135498046875,0.001983642578125,87.47036743164062,0.9952885813456746,10,0,4,b26bda0e0ffc9070,2d9d9e1fd7bfbcbd,25,0.8960176157814851,,1
TRCI_UGFS1LK_4_P_png.rf.b72e0e909d2f7ef3dda6ebb9db6bc6d4,TRCI_UGFS1LK,4,476,476,110.59208679199219,52.87266506603247,7.472594931829101,588.9960269778967,201.0,0.0579376220703125,0.0,33.77058410644531,0.995802732857849,4,0,4,dbda54b9a40ab50d,9a085931335bf1c6,42,0.8951652722721304,,1
TRFI_51E0OTT_5_P_png.rf.cd5d81e591022d267a8f8fc8a225d31c,TRFI_51E0OTT,5,472,472,125.79591369628906,54.3409698067441,7.5122924369788855,857.4461525694933,171.0,0.0005645751953125,0.0,37.08750915527344,0.9957672005170928,16,14,10,d50ee4912ee10f67,26bb6a2828d89a26,67,0.8924033031862123,,1
TRM_JQLCMOM_2_P_png.rf.ed218702d99d6bfc6ab815fd96d91a8c,TRM_JQLCMOM,2,268,268,134.6657257080078,81.22106869723973,7.5271965772855,123.08703611791134,225.0,0.029266357421875,0.0005645751953125,107.00459289550781,0.9925512363555359,4,2,2,ee2715c8c2e0c3e7,c763430341c20640,236,0.8921054339086205,,1
TRM_2W8CJD3_3_P_png.rf.3a12c0cb9b98a8c6a44424244e561620,TRM_2W8CJD3,3,596,596,149.76171875,58.59856321376637,7.469838470796487,2001.2188260199036,185.0,0.0016021728515625,1.52587890625e-05,16.25140380859375,0.9966471104905184,43,10,25,db26ca14978d9ca5,388953dd5c302a59,132,0.8915296555879388,,1
TRC_OFOS557_3_P_png.rf.25bde4827acb4e3e9ac4cf524c4fd366,TRC_OFOS557,3,640,640,148.84869384765625,57.686962206771895,7.3852806644045685,363.93275634921156,204.0,0.049102783203125,0.0,43.199188232421875,0.99687744140625,0,0,3,ab15d2c9872f3472,76d28fe3d3b30389,192,0.8895145478602529,,1
TRCI_6NDDQ92_4_P_png.rf.4de7f051c4c8020e18d367ebe3883b73,TRCI_6NDDQ92,4,368,368,136.88958740234375,66.99037773776845,7.320647777542935,132.0834550166037,205.0,0.09130859375,0.0,107.7025146484375,0.9918625945179586,1,2,1,e76684971a7869c5,0d6c07094042c3e2,59,0.8892888159683701,,1
TRC_V1K7PF6_4_P_png.rf.f4f11ab84e504bb05f903bcffedfc754,TRC_V1K7PF6,4,640,640,163.1388397216797,58.447302624697514,7.275661311037069,711.384552821517,202.0,0.0283203125,0.0,36.20808410644531,0.99687744140625,0,2,2,98036173fe9e0f83,c197eb3e3c3838b8,218,0.889129260062803,,1
TRMI_QXEIBSO_2_P_png.rf.38536e03cec10a45f6bd81536abb37c2,TRMI_QXEIBSO,2,376,376,119.58551025390625,52.730405637726065,7.532795638590389,692.7880721052643,170.0,0.034088134765625,0.0,70.30036926269531,0.8461478610230875,11,4,3,809b82c9e33aed3d,cbe9aaabe2a2a3af,170,0.8878092573711595,,1
TRM_0BI4UAV_4_P_png.rf.4a69d3ff23b7b668dc5e468e5b5164b6,TRM_0BI4UAV,4,480,480,116.0640869140625,55.32433180786359,7.458067002600797,632.6327232026961,154.0,0.0146942138671875,0.0,73.53961181640625,0.9916796875,12,4,1,f029fad32d1515a3,9b9196a28b88cd2c,217,0.8857391185141509,,1
UYN7600_4_P_png.rf.94d11fce4755a12578e29f3d03f4f83d,UYN7600,4,448,448,143.45950317382812,49.78127214911662,7.550948130619081,972.8146339720115,172.0,0.0190887451171875,0.0,89.05734252929688,0.9888592155612245,2,2,1,ec220ce6db213d9e,d5eca55b652d5532,94,0.8853805010349621,,1
TRM_6O4E8E3_1_P_png.rf.71a082ffe1ece1f1c88c8a1223561dfd,TRM_6O4E8E3,1,640,640,145.7755584716797,58.16738202120292,7.531064326111549,825.7437836974859,171.0,0.0063018798828125,0.0,26.087112426757812,0.99687744140625,0,4,11,ab812fe9125cd41f,5bebfa889b0b236f,97,0.8850359105629607,,1
TRCI_I999JVJ_4_P_png.rf.33be015a12c20f89fe4cce8342dbce37,TRCI_I999JVJ,4,128,128,132.67144775390625,57.51540660787545,7.248361285804632,245.990966796875,190.0,0.0528564453125,0.0,95.04327392578125,0.96893310546875,2,2,1,da7a752565e54524,093919b9fdf1d5d9,76,0.8841953645142203,,1
BC_IAM5LC9_2_P_png.rf.6359f86708f8e4c41546849f1f9b8413,BC_IAM5LC9,2,500,500,148.27012634277344,70.61189825857848,7.100930675155929,317.27734325733036,213.0,0.05316162109375,0.0,39.49311828613281,0.996004,2,5,1,96331df1676c4992,de3e78e44c10bc6e,149,0.8831376993614943,,1
TRM_4ZO8O1Y_2_P_png.rf.4f0aecc648c88be1b8282caec391f197,TRM_4ZO8O1Y,2,157,157,118.14161682128906,70.16554267675959,7.713976433973261,127.62263480923139,224.0,0.1102294921875,0.0004425048828125,90.34342956542969,0.9619862874761653,3,0,2,bead9a80e052b86f,fb76671e43bdc99b,139,0.8819955698184423,,1
TRM_HWJNPJ0_2_P_png.rf.bdfc513ef9fb7343454b676be5bf0a55,TRM_HWJNPJ0,2,324,324,118.4874267578125,63.783209989632454,7.45728231132891,146.32299483730458,181.0,0.0126495361328125,0.0,112.46859741210938,0.9938366864807193,4,6,1,ccdbc7f030d3f006,726162d2a6a6e4e4,113,0.8809198184212232,,1
TRCI_GCC5BE1_4_P_png.rf.7ec95d97336e3d3e0e9ab9c79978af18,TRCI_GCC5BE1,4,376,376,125.20947265625,66.82698475701336,7.124072849458949,139.64429095736705,193.0,0.14666748046875,0.0,112.06991577148438,0.9920354232684474,1,2,1,ab6adad017343565,a1930373cfd6c67e,211,0.8791162033014459,,1
TRCI_ATXZ8GK_3_P_png.rf.5f6143edd1353b1abf88c10c451b27e6,TRCI_ATXZ8GK,3,488,488,166.38772583007812,71.04272098573958,6.960941236609774,940.7664565360174,216.0,0.0543365478515625,0.0,26.728042602539062,0.9959058384842785,5,0,2,9f617c4340c2979f,511f74d75f666139,21,0.8787955192216116,,1
TRCI_1ITS1AB_3_P_png.rf.dc23590d93b4dbc43525bca4bb777a14,TRCI_1ITS1AB,3,444,444,164.3982391357422,56.18215273411821,7.263494729518586,449.7727354830131,197.0,0.01141357421875,0.0,62.66371154785156,0.9932533885236589,8,0,2,8385ea3f9b60b28b,4dbebcdc721e03cd,8,0.8782609028298611,,1
6U19E3D_5_P_png.rf.4a93735e1c142be3116f07275c7e02be,6U19E3D,5,280,280,123.75495910644531,67.99219422005696,7.48217396318773,145.19413664913736,219.0,0.0657958984375,0.0,47.63429260253906,0.9893112244897959,2,0,1,9ab67e9165923994,3d5d9dddddf9bd59,96,0.8776597437116136,,1
1I8XERH_2_P_png.rf.65a0a290ecceffd9fa2c00937e818c5e,1I8XERH,2,448,448,172.25164794921875,78.76809957379864,7.098336121708961,477.2345743214246,228.0,0.0378875732421875,0.000885009765625,25.588973999023438,0.9933135363520408,3,0,1,d22afdd2860d2d71,495951f148141836,168,0.8770611192340263,,1
TRM_M2OMAIJ_3_P_png.rf.c0380d8582752683452b6ebaa107fe6d,TRM_M2OMAIJ,3,588,588,122.96635437011719,53.680546346716156,7.358521846506653,1315.5688134559896,147.0,0.0032501220703125,0.0,68.30073547363281,0.9949037438104495,33,11,32,cfc193c4cbac05b9,e564366531243569,217,0.8757699725806188,,1
BC_98HBBHR_3_P_png.rf.6824fb5b00de10f04d5c509e4ce4e883,BC_98HBBHR,3,376,376,153.37484741210938,80.17783992660654,7.324813067214133,344.5869248174131,232.0,0.0958404541015625,0.000518798828125,90.21003723144531,0.2546401086464464,5,0,1,d62b292724ccd7cc,44a8383c2c5c84ac,39,0.8752678581428109,,1
TRC_ZITHOS0_4_P_png.rf.2c883fd4921edf9cf4054f7c75e6ac91,TRC_ZITHOS0,4,640,640,149.29342651367188,56.690652126928185,7.180064160957204,924.5141636279877,196.0,0.048980712890625,0.0,10.24517822265625,0.99687744140625,0,2,2,bb4fcf98a0870e07,7961779f9b9e5c1f,218,0.8747597692674304,,1
TRFI_84QWDB2_6_P_png.rf.d299f12c9fac61f06d93cdf303ac87fc,TRFI_84QWDB2,6,320,320,145.5360870361328,62.21924988593483,7.457114046176239,319.1274033316877,178.0,0.0060882568359375,0.0,23.993026733398438,0.9875292968749999,11,2,4,db1b8e4f63250571,6129101809a0e080,255,0.8728866138179864,,1
TRFI_6J4AOM7_5_P_png.rf.93e7492196dd3d6b8973708a749c4d2d,TRFI_6J4AOM7,5,364,364,118.26882934570312,53.737810289484905,7.537393209314056,471.17156513943337,171.0,0.0016326904296875,0.0,36.369781494140625,0.9725953991063881,22,0,7,a431954b8e6ba3ce,eabea6a4248da5e4,3,0.8727514884171336,,1
TRM_LAOZ2Z2_2_P_png.rf.807d922c02e2ded97512c8153a3ade09,TRM_LAOZ2Z2,2,640,640,98.47669982910156,57.93111807338864,7.385916365819898,1038.2363328577485,159.0,0.0145416259765625,0.0,53.918701171875,0.99687744140625,0,7,14,dd953c4e1b398293,3526d05b68a017b1,85,0.8724959394037908,,1
TRM_N8ET1M5_2_P_png.rf.21a1774a0517fbe2ad6b67584f8a9505,TRM_N8ET1M5,2,432,432,115.58863830566406,56.665975886614795,7.690817362374331,329.5494087897241,176.0,0.0241851806640625,0.0,52.51341247558594,0.9907568158436215,4,6,5,ae8f5c40467fa0c7,a33b326dcd952989,190,0.870684289559928,,1
